Column1,Column2,assigned_cluster,distance_from_assigned_cluster_centriod,is_outlier
-208.079675899,-81.650637419,0,233.76619272,0
-149.627648656,40.2451037272,0,191.844265578,0
1182.72655391,1179.25221652,2,222.024881701,0
2283.7994934,-860.46649961,1,330.968287384,0
1904.15144626,-1275.89112738,1,316.557071647,0
894.579630805,-61.3323076769,0,872.090727414,0
2183.39536702,-1028.88945463,1,222.182810252,0
2226.36113235,1217.99074774,2,1203.37494609,1
831.036287778,616.516227382,2,444.423873203,0
1883.65158613,-1139.83196942,1,193.918887145,0
1778.27898606,-974.639319722,1,192.111588128,0
1015.76462657,1094.75483838,2,90.5067798807,0
1977.7035289,-612.430123321,1,353.952397615,0
1993.96720183,-1074.80155757,1,111.068987472,0
2101.55557423,-1002.72498552,1,136.302258097,0
-114.329969425,109.785896627,0,206.059870582,0
803.293738262,1073.84500857,2,247.103527402,0
86.1548423939,-143.88876646,0,118.239260295,0
1898.95344796,-834.335395477,1,149.976463573,0
-201.927194463,-127.232479489,0,239.462042732,0
1020.89748345,1245.21824782,2,238.136535954,0
692.708173192,1289.01978677,2,447.898266445,0
2540.68281802,1339.39843727,2,1535.42462321,1
2315.91408093,-283.540158738,1,765.295311799,0
1635.68414417,-1017.23794294,1,338.380922746,0
979.020594878,534.537851605,2,477.531875964,0
99.3102405717,-165.804988834,0,143.793400819,0
553.243722146,1831.49875251,2,957.365447102,1
17.8117755293,-44.121562428,0,4.84655792263,0
-72.1584874083,69.3177387572,0,147.86526637,0
981.65391723,1039.56742602,2,67.6351117861,0
-270.179420308,1808.46362094,2,1536.61103031,1
9.07116427611,-175.262293247,0,131.818848937,0
2267.20097377,-1008.76119676,1,300.010904601,0
1138.8722233,734.98562304,2,289.846488196,0
1164.62520668,1078.9926708,2,142.179647054,0
161.869522147,77.8388012333,0,185.094447366,0
148.110053011,-64.2606142632,0,127.054179386,0
1172.08874529,1026.59526576,2,131.95485069,0
550.708919906,1058.39961309,2,493.330183114,0
-70.9207472121,7.02856393244,0,106.657505795,0
939.723854997,1144.46846564,2,170.237608035,0
80.5195668787,101.161524636,0,156.403568462,0
515.992179175,1093.42462227,2,532.365870532,0
2078.36376077,-985.046815318,1,109.7662989,0
-185.202323701,79.947785445,0,242.085077882,0
987.68642372,870.314694308,2,147.784369231,0
2306.28184896,-811.766290031,1,369.900241801,0
1145.26964497,1301.04918353,2,310.922030811,0
2164.27469701,-981.255400784,1,194.640232488,0
-128.753312155,243.028280726,0,324.64485155,0
2325.81433677,914.935332825,2,1287.72466097,1
-73.0869142491,244.11216813,0,303.742745258,0
81.3463283865,42.8347904575,0,104.927918085,0
1225.68385357,860.516772135,2,235.972401556,0
2110.19280094,-1067.88321548,1,172.956041231,0
148.839174505,195.322262329,0,270.677768871,0
-236.452467059,-119.843817558,0,269.941851731,0
1670.944799,-746.104139089,1,371.546841931,0
807.208910262,872.955583439,2,270.370582006,0
2022.93592436,-709.684570429,1,261.97933864,0
1033.55325995,1094.58018772,2,86.9691929,0
807.368558426,929.592515457,2,246.859357518,0
310.82641604,93.4455074304,0,319.330828697,0
1893.37116837,-1229.80599202,1,274.477467214,0
-79.9250094839,-77.8854566746,0,107.989402794,0
1708.593149,-973.062227292,1,261.703776206,0
2247.58221546,-1035.46557458,1,285.865334086,0
-100.067900964,52.5367831278,0,156.234401777,0
1989.02921952,-726.497061968,1,240.543451279,0
792.960473365,1122.64858801,2,273.679535669,0
937.970702671,1276.14960242,2,287.452435755,0
2626.445087,-150.575353682,1,1046.92734576,1
1266.44936805,491.966702386,2,562.923296208,0
1875.25330894,-903.182416197,1,114.021635735,0
44.236074494,-14.778981548,0,36.4416936026,0
1806.0497977,-784.566351827,1,244.901459584,0
977.164746527,881.659374299,2,141.731328166,0
1179.61771745,902.108860146,2,174.056594073,0
1157.46780276,953.352411892,2,128.226968961,0
2208.90042032,-1123.99143924,1,286.074957465,0
1032.41683213,-691.256378909,1,977.295283132,1
815.337954623,1203.7637942,2,299.105000775,0
86.989208732,99.0653746386,0,156.996303006,0
-120.446181943,-117.691027949,0,160.896930081,0
-7.74119822433,91.5213567052,0,139.031070276,0
1815.97371993,-943.71989429,1,155.880467064,0
-56.2377320189,203.848971264,0,260.241933982,0
2079.81298765,-1267.82164824,1,320.821262446,0
586.644184325,1275.75162724,2,527.787263191,0
1708.58643886,1729.65680568,2,982.799761316,1
2223.97720753,-1207.63165751,1,350.196256561,0
-101.591315969,-33.6168931476,0,124.694880884,0
2212.49596136,-676.724391276,1,377.569256287,0
1218.6572479,893.576831428,2,210.918552209,0
2041.66926403,-1022.53397552,1,90.9306432168,0
1874.53728555,-1000.08056971,1,101.45988843,0
1114.33674263,1125.15156786,2,137.996827756,0
342.219060561,190.719828705,0,396.586490097,0
2344.79232131,-1499.17961997,1,651.359726552,0
1482.29028618,1806.00057898,2,911.69488402,0
854.608371472,1092.16379099,2,204.939245555,0
-121.632720498,-116.177289849,0,161.271392759,0
-22.2518204255,-45.1761350925,0,44.9219176531,0
1385.64302964,-320.916514267,1,870.770955716,0
1962.37671723,-811.296438096,1,155.204526173,0
51.3049290479,114.128035873,0,160.845142937,0
2123.42721605,-918.921686949,1,160.376542799,0
2484.2672496,-1183.03569427,1,557.878321031,0
1902.35369662,-958.342409758,1,68.321308743,0
-41.17545226,61.6270398416,0,123.541839745,0
2189.30665542,-962.685012168,1,219.126901205,0
-6.25719062458,-93.5584199719,0,57.2515104528,0
-9.93798990608,-32.6357324058,0,34.568662284,0
985.491613835,1081.40891192,2,92.3312463024,0
1908.69357919,-662.320266187,1,310.144864404,0
771.992727403,290.041637574,2,766.832429398,0
-17.2114135235,52.4911486851,0,104.538242964,0
1936.7832647,-1265.3696281,1,300.928664772,0
-166.046969207,156.907556124,0,275.739046603,0
146.259114688,146.727474413,0,227.397626796,0
1715.16092962,-936.018047419,1,256.840471084,0
899.466687097,1077.6717106,2,158.173569053,0
882.204307393,795.490385498,2,265.534599757,0
1110.10367181,1214.73494545,2,217.862604012,0
2101.22799968,-881.620431579,1,156.003147351,0
1210.2998124,1252.77002251,2,297.380775163,0
1233.86737399,685.376439977,2,375.61898247,0
1121.29736794,1001.46206126,2,80.1073391601,0
2075.66733911,-1217.90912514,1,272.812902727,0
-250.115986797,-546.424233484,0,571.567729609,0
539.292008566,1284.52997801,2,573.282290651,0
295.480181507,1068.45753133,2,748.422943671,0
836.689654272,749.236372064,2,329.957942212,0
1979.61069821,-621.037825493,1,345.393320876,0
86.7718882721,-163.7814868,0,135.732501665,0
2082.09728919,-840.847335123,1,168.101214205,0
2086.99803756,1105.11281081,2,1050.04623438,1
879.733848547,835.096097502,2,236.726246249,0
1953.26921323,-947.831242858,1,25.063721699,0
1991.23310902,-985.867497357,1,28.7184477035,0
-26.2805950956,205.670744182,0,254.564717933,0
1384.64179635,-1605.24648167,1,866.682309595,0
155.324434325,23.5115730024,0,148.922116805,0
1362.02031526,1100.89393363,2,333.761786272,0
1065.52198494,917.994532648,2,93.1393297672,0
68.8234749818,-96.5046795533,0,69.8047550848,0
-44.9642815633,150.142859066,0,205.720191951,0
2184.55881221,-1021.94712045,1,221.45388003,0
1285.50161714,1026.06449885,2,244.716566232,0
2016.94620847,-1180.56691559,1,219.301746021,0
-78.2385567889,-51.4370645936,0,101.159955557,0
1248.00037663,1490.58539313,2,524.95523131,0
-290.443141772,-62.2029027681,0,313.62169003,0
912.00995001,381.163560923,2,640.033723139,0
1664.12005702,-813.484845009,1,342.117332264,0
-32.4010943796,49.566688087,0,108.690010212,0
2159.79834324,-828.973075045,1,234.10134402,0
2051.80774416,-1023.81645477,1,99.8300018739,0
2003.76058959,-774.864968995,1,194.356003825,0
1018.08468354,878.141237085,2,131.91608284,0
1845.53903268,-1356.6585326,1,409.78049907,0
-159.136124452,-198.636618531,0,238.572195444,0
737.359364481,1098.55862941,2,317.301520211,0
108.154416854,-119.322178532,0,113.846894326,0
236.853550799,-172.130058015,0,249.518836785,0
-139.764916766,-90.8290343675,0,168.998935756,0
1805.91922789,-860.555308372,1,195.381544726,0
942.164139326,1191.80741694,2,208.936814127,0
-311.845396223,-742.184619524,0,774.048604946,0
-113.415082826,1450.77314426,2,1236.85028784,1
690.671446168,983.42040005,2,351.641481293,0
1658.72843072,-710.530859189,1,403.03848041,0
372.437105892,-402.683428603,0,500.893839961,0
881.231095885,919.669732511,2,182.94457878,0
1604.82366774,-652.25343456,1,481.803012653,0
916.040221352,972.182197014,2,130.421056052,0
734.4668521,916.11675637,2,320.435316442,0
2134.83083839,-927.964797377,1,169.026550554,0
889.065842827,786.847024508,2,268.548120734,0
2038.2298762,-824.964411951,1,156.854716177,0
2568.2624096,1285.40267968,2,1551.80854276,1
20.8066016231,-23.1061709947,0,21.120708241,0
16.5013926537,138.774462556,0,183.023603794,0
943.817083803,1066.73085134,2,113.955670914,0
1152.06526328,799.537166532,2,235.964386671,0
2268.72708889,-727.701593357,1,382.156241103,0
1794.4402593,-658.519207721,1,354.437364294,0
1834.30619414,-1068.8422338,1,170.24688087,0
2038.31772002,-1104.12389382,1,153.731132358,0
-140.732818639,40.1135749299,0,183.837564004,0
732.145043,991.710846557,2,309.736913007,0
811.975735732,1334.44320031,2,399.055103133,0
1006.94516252,1219.44610642,2,214.272657576,0
846.122502315,1015.12169928,2,195.463226993,0
-24.4519873517,97.1943576703,0,148.984386044,0
735.073004842,838.811400631,2,349.97816552,0
2472.89771874,-1418.48698415,1,676.140154589,0
1210.53731776,1050.35861317,2,174.314681276,0
1982.02787579,-940.86907595,1,28.0457610615,0
-201.176720765,-705.379957204,0,698.09243031,0
1561.68420067,-1154.4939828,1,449.787507653,0
1811.75865646,-943.056211248,1,160.147219196,0
1154.66066109,371.256684088,2,646.699525266,0
119.49041079,-165.294472355,0,155.091982986,0
2070.3670113,-1078.30440374,1,150.252372218,0
189.817792629,-10.8396317405,0,170.44526712,0
1342.32382164,1139.8644948,2,328.508901039,0
-45.0973100846,1682.47491285,2,1278.88685921,1
732.278476024,1205.15377031,2,366.703167634,0
1940.6900772,-1065.12653809,1,103.138061241,0
1746.36403686,-1016.01078789,1,229.298265488,0
124.96155798,-109.397699478,0,121.341684609,0
667.432926708,4.04588970674,0,646.573095561,0
991.894526527,1183.03472181,2,181.944066216,0
-166.870046294,-71.740932303,0,191.526732179,0
146.674626745,1550.34369853,2,1046.3269919,1
1255.47511577,717.160113506,2,361.075414357,0
1169.51798249,835.599417631,2,214.737083505,0
861.466252779,1329.04626762,2,368.083455991,0
1909.64440407,-1068.46127484,1,118.762040814,0
912.878879391,995.764182898,2,129.15411615,0
169.500771995,1693.1329346,2,1108.94150426,1
-91.4384692996,2.21453492675,0,123.155692795,0
786.328308378,1009.63561811,2,255.132000061,0
2049.97943532,-647.309932694,1,328.815928687,0
2098.05566491,-1133.97520842,1,210.851886296,0
127.558512002,26.7179933768,0,126.592662607,0
-57.2286315507,-722.399019619,0,682.941931415,0
258.470603458,-1537.17910777,0,1511.54115002,1
-47.5618977823,-207.379768571,0,177.697162135,0
1003.60590826,1246.69768853,2,241.70875834,0
987.349268574,1009.97623562,2,54.1427645952,0
1.61318331967,-92.2948515546,0,52.5476043797,0
772.041549297,1111.77784263,2,288.720393052,0
2456.92751724,-972.959922187,1,486.76340914,0
953.982964354,762.92325379,2,260.191432678,0
-196.455566558,-148.924203321,0,242.877418807,0
2283.4538408,-1131.27269315,1,354.029486109,0
-85.1339192307,-254.638277717,0,236.487512968,0
2104.85050447,-1017.67182011,1,144.107261504,0
699.493143975,863.237011236,2,371.329589565,0
2079.26105201,-967.264283993,1,109.055659756,0
1027.56589495,1099.74341403,2,92.8177598568,0
986.926721533,595.996681071,2,415.566967181,0
-258.851236965,-821.742347671,0,826.985113987,0
56.1941154858,141.749742039,0,188.896039257,0
899.933762669,971.990012972,2,146.023404518,0
714.335720454,1139.17570487,2,352.450986137,0
2208.74803894,-843.63285372,1,268.232330382,0
1537.65321294,-908.022088097,1,436.465047328,0
85.8992590247,-71.3963282487,0,68.8623764472,0
-172.355138984,-91.1610291187,0,200.600813053,0
1039.38050478,845.462431237,2,162.521498275,0
-46.2969877792,213.131123898,0,266.357123026,0
1940.77162408,-1185.98293665,1,221.643386813,0
1126.15721451,-945.470832265,1,844.309458964,0
-59.6931241157,132.231203229,0,194.654856548,0
985.243303755,971.530820266,2,66.9895887582,0
715.646161739,612.90474194,2,512.082436815,0
-58.7040667058,-128.084737568,0,116.900030285,0
13.3672725427,-24.355646863,0,21.8623677373,0
1233.96342386,1296.67756817,2,347.003173093,0
818.352782504,1017.5604836,2,223.308101555,0
-15.2770316152,-26.5705563862,0,41.8087066176,0
2102.76946978,-1088.71555192,1,180.43530771,0
673.759527431,899.425277128,2,383.382284555,0
730.472677082,1048.33085171,2,313.590290984,0
62.972043818,-29.5323294961,0,42.8806057982,0
182.593134555,-9.61180210794,0,163.620718734,0
2472.27560633,-1128.62202238,1,527.652966762,0
783.028330174,1100.80784828,2,274.596098632,0
711.383865643,768.706363158,2,407.669339362,0
876.308088873,1248.29993734,2,291.601797113,0
1875.5050918,-1005.31868531,1,102.426357024,0
1067.88558413,581.688813693,2,427.100481128,0
1915.78476081,-556.251278525,1,413.64795314,0
1863.68833218,-1014.32688685,1,116.84632055,0
2139.02432628,-1169.06541171,1,263.838823147,0
-95.8956775769,-139.320709661,0,152.030752673,0
2320.01318433,-1402.04726706,1,558.780311605,0
1163.65552613,1030.73897541,2,124.303635103,0
1969.91583716,-1185.3619048,1,219.05892043,0
2177.68779485,-969.184007791,1,207.498166551,0
175.254599919,-156.983566532,0,189.784234846,0
994.248007536,752.969613636,2,259.333834497,0
1976.7398151,-910.940177991,1,55.7467980703,0
62.4389284614,-22.5553577238,0,45.2618716711,0
2054.15279042,-998.053080114,1,89.7469257689,0
982.944013073,933.001095431,2,95.0997438668,0
1466.77893904,1102.1411092,2,435.624409765,0
-27.2303186402,-196.66108393,0,160.467624884,0
2291.62302789,-1017.07951916,1,325.399462942,0
1399.49236972,857.241074404,2,388.471703194,0
2194.34224675,-1065.05458195,1,244.922988233,0
168.340193909,-1208.04511406,0,1172.98141858,1
529.530817536,-1162.98367541,0,1228.29903437,1
1078.16888809,1257.38074211,2,252.0977835,0
1023.5843835,1192.417974,2,185.310967901,0
2433.25603543,-1607.04498971,1,790.545407252,0
342.59163409,-192.26857921,0,352.558910725,0
858.196155024,915.394105798,2,205.314838374,0
815.992059867,917.914461391,2,242.783042779,0
-61.7403131716,103.067727035,0,169.690517005,0
375.149509279,381.883984668,0,552.947771931,0
146.349813591,120.490560738,0,205.923886752,0
1010.49832461,1174.04408858,2,168.933956215,0
1879.49624544,-738.189303592,1,245.489019931,0
245.080095912,1.85220702066,0,227.128291556,0
-77.0406344919,82.0423558179,0,160.820586008,0
300.357723265,-421.351231371,0,468.402719174,0
1119.74624696,790.05936724,2,231.548879632,0
996.447767235,806.260461182,2,206.670405515,0
1634.34391364,1702.518849,2,913.189222044,0
1153.38215476,1086.99793868,2,137.01467685,0
-48.3826677617,6.68806275976,0,87.3548623809,0
1049.40109634,927.7242525,2,80.6389066062,0
81.3001405185,3.04134617352,0,75.2693298936,0
2018.68569448,-1026.98816906,1,77.6697934153,0
761.041846877,1031.01915242,2,281.358665145,0
-107.85780835,65.8325806734,0,170.674068964,0
1150.30331672,883.053189622,2,165.687552733,0
835.521821786,727.328946801,2,348.092245238,0
36.1731226906,-11.2141825787,0,35.5967180917,0
1238.19136978,869.226767405,2,240.738705352,0
686.673634701,-831.50614493,0,1029.97723263,1
1639.58881695,-1087.03422886,1,351.974581669,0
59.0714510896,99.3750670808,0,148.067849507,0
-60.6713691704,-85.3028681689,0,92.9395178319,0
257.587303107,-1100.33415726,0,1082.00093111,1
-86.323195246,68.2179901107,0,156.532829267,0
2034.91142359,-838.201070217,1,143.514714618,0
1481.59105461,-217.625002994,1,894.017407254,0
510.876520471,-393.634312875,0,600.416063151,0
2250.51630094,-1033.02196298,1,288.137514121,0
819.974530995,977.32640979,2,223.5902841,0
1482.08919026,1688.6979352,2,810.893445777,0
5.29199391657,8.03113606635,0,54.9908596421,0
2409.61561513,1212.33310103,2,1383.33936655,1
781.798969488,960.626789929,2,263.936800558,0
2117.42505513,-1044.68304494,1,166.780649864,0
2280.68813182,-1247.38799477,1,418.814486396,0
2054.49593544,-1102.74562661,1,160.376814352,0
-104.553063589,8.05270974927,0,137.504120444,0
2128.90913786,-1543.28354993,1,598.407787641,0
32.5404426225,-92.6651681362,0,49.5157574689,0
1607.62690093,-996.21154986,1,363.814161416,0
1886.67967849,-1137.46124818,1,190.452976343,0
2082.03799526,414.024220216,2,1198.15927072,1
1723.03455282,-901.928255864,1,255.420532716,0
2067.68748824,-1079.79894943,1,149.610236008,0
1747.31347822,-951.607580698,1,223.380066262,0
-128.393158259,450.539358609,0,517.232730695,0
1974.56981181,-1076.16914171,1,109.952446307,0
2062.47615592,-1346.48207793,1,391.214909825,0
60.2843889722,146.452410933,0,194.276371839,0
1419.68541037,1133.63236219,2,398.558895107,0
1660.45243821,-1050.82222301,1,321.080962785,0
1143.92436701,1063.25732852,2,116.432851572,0
875.543856713,1032.47779915,2,167.711253837,0
802.490079071,1221.81440924,2,320.676332315,0
1144.64226541,1229.33651255,2,244.234445653,0
-4.93579026815,-84.534434095,0,48.9151719219,0
675.186177707,722.026559902,2,464.668489595,0
1617.06944895,-1028.60375675,1,358.593568456,0
2185.29890982,-967.768099107,1,215.094270938,0
1092.86357362,1097.22501585,2,103.00091631,0
1806.35261637,-1189.80975398,1,277.135901795,0
-56.8115153992,128.970352477,0,190.485076631,0
1468.3221868,-59.638280668,1,1036.30702266,1
819.207312236,1098.8117259,2,240.09596675,0
658.255341164,1356.99416638,2,518.323518701,0
1895.91024582,-1265.4522414,1,308.237827368,0
1916.37820698,-1067.93720099,1,115.009981169,0
-9.07944955671,-111.539412615,0,74.4930554943,0
1867.15464875,604.64891944,2,918.938826028,0
1587.13394037,662.246903926,2,645.980323302,0
1988.01092933,-721.385478246,1,245.563775131,0
1943.44752711,-1014.41904472,1,55.0576635709,0
-178.176656362,-29.4671132237,0,201.370618258,0
862.259019814,1167.42629786,2,239.869225855,0
968.986152073,1179.53973705,2,186.246217711,0
2121.0483753,-1125.24743034,1,219.124626967,0
172.139269437,-2.07194744309,0,155.289266601,0
1787.00016514,-1035.41685229,1,195.812171671,0
-44.2536878445,-58.8325533075,0,68.5048801479,0
1603.37039221,-815.95954074,1,396.452058593,0
2550.44633715,-70.3406106205,1,1067.43785183,1
1145.14245595,967.273761614,2,111.388304079,0
1009.3713033,978.441625169,2,43.6041436424,0
304.910104379,132.636000497,0,333.043260893,0
-63.9108685011,-88.7491071699,0,97.3842565583,0
1263.25883419,1111.07976381,2,244.598603562,0
-30.1098385158,85.3197780766,0,139.806100886,0
71.6634657656,156.730896159,0,206.767639953,0
1328.27254502,1344.05255482,2,441.831862489,0
949.543314176,1006.14757963,2,91.9296411293,0
2410.28512229,-890.247211058,1,446.599319091,0
1940.98243181,-1113.63990363,1,150.207651892,0
1063.32828109,1316.8529632,2,309.655783302,0
609.272459908,1084.2925253,2,438.869756489,0
1095.35010933,1070.21225728,2,82.3329144174,0
2344.14192332,-1300.49628346,1,501.508116986,0
1409.61119399,926.364042987,2,377.092454812,0
1243.89406682,1156.53341064,2,251.102584157,0
1954.79826758,-636.359555573,1,330.303354843,0
2011.28669342,-842.334283047,1,130.597140492,0
1902.01596171,-1243.77545615,1,285.729311255,0
966.143332186,1087.25573012,2,109.352394123,0
1941.87582249,-1104.81895984,1,141.383964387,0
1900.32347321,-559.976160316,1,412.2932483,0
973.373554206,1143.54143428,2,151.705282993,0
1971.29021812,-1182.19088526,1,215.890408229,0
207.135838816,-1552.54611816,0,1519.63950813,1
6.24456597297,146.469911636,0,191.320844262,0
-57.2371314686,-43.7271019387,0,79.8965013517,0
2139.3932236,-987.944387705,1,170.562103143,0
744.723663537,1002.42117353,2,296.78310186,0
1395.19863039,932.285024715,2,361.749863646,0
-136.899417045,86.3807485731,0,206.145027557,0
2168.53343991,-927.69986696,1,202.04591183,0
1526.35402871,-183.206630131,1,900.13776783,0
1818.28042508,-1070.520394,1,184.238188034,0
1880.32632175,-1322.06921516,1,366.944790712,0
944.416064711,1044.10881226,2,103.549479548,0
54.8972492005,-5.58470777057,0,50.2622160102,0
60.1440671067,-74.0318297531,0,47.9413618313,0
2538.74357512,-1096.39532469,1,583.227927527,0
-62.8322663551,43.2780515572,0,122.276405178,0
1249.50786699,1348.21263453,2,398.811518698,0
-34.753320407,-8.72225750418,0,67.4603668518,0
1096.74418936,1131.45873537,2,135.300426318,0
2244.39473757,-586.117128146,1,468.741836944,0
825.887515252,1228.3224283,2,308.259915114,0
2131.67775991,-758.94157571,1,262.813228958,0
-43.3065408295,-70.7972728134,0,71.1454210412,0
2122.00013418,-925.382439241,1,157.209621462,0
970.469137996,857.373415025,2,166.488781675,0
1861.30928017,-1274.68360715,1,327.043991885,0
1906.62952954,-947.074716916,1,66.424112277,0
1179.70854577,740.356923083,2,301.216211097,0
1763.68259903,-983.119072039,1,207.210491128,0
2549.52486626,-517.172415585,1,733.024277043,0
2074.61396055,-1075.50579609,1,151.081024088,0
-25.8879600202,11.2887633984,0,73.6865005247,0
25.1446085197,-31.1592230332,0,13.2222026862,0
1833.18084185,-1046.64262977,1,158.843681151,0
2203.77171308,-1029.01069762,1,241.833580077,0
1937.93728907,-941.789268306,1,40.526975663,0
2270.97563342,-1188.10242262,1,373.704554142,0
1013.2602095,784.220645961,2,225.519448662,0
39.2690591492,15.1114240662,0,61.5411049468,0
2224.56272795,117.94267488,1,1113.68064388,1
1975.10136632,-1043.20324304,1,77.0554903564,0
915.463386786,936.303061419,2,144.948626831,0
-38.96531972,-13.5785887303,0,68.7881287783,0
164.294292639,24.5380893717,0,157.410941757,0
1704.0837648,-855.405445308,1,288.307618038,0
-118.024054321,5.73262685032,0,149.262689308,0
-18.2827925849,-928.788757372,0,885.590068087,0
443.932973262,403.605679452,0,614.779260379,0
204.692071383,-34.8361358955,0,182.271689036,0
910.064342265,870.322938493,2,190.29024152,0
964.4272541,-1542.56967656,1,1159.17266011,1
2121.766422,-1154.48126326,1,241.620471992,0
1965.00092684,-326.830871739,1,639.493522528,0
-27.9899282633,104.886023688,0,157.402831825,0
830.341276919,756.655351321,2,328.219974229,0
1817.27585041,-1185.42381115,1,267.212631705,0
773.667464739,1170.18359652,2,313.08644879,0
-225.75787928,-76.6102840869,0,250.52852924,0
-40.2061660572,63.7131639325,0,124.841662949,0
-23.7205900256,-44.6052398378,0,46.38114214,0
2134.75343791,-1016.22476197,1,171.950079324,0
863.046916727,951.71803972,2,187.066193223,0
974.254040021,965.074430082,2,79.7247861079,0
-187.340404565,-101.041303446,0,217.569693122,0
2634.76406294,-3.28339148945,1,1170.0597051,1
1080.28114589,938.894574604,2,79.240072252,0
310.389880837,1474.17153157,2,867.063579619,0
1901.92684555,-926.321279258,1,79.1270547653,0
236.960876951,370.342590539,0,466.611216472,0
50.3002278852,-53.9964698681,0,29.3448148655,0
1102.74163923,997.29378896,2,62.2098351171,0
-86.0330301681,-30.3149605894,0,109.567718438,0
1628.89904586,-958.560095285,1,341.398401376,0
1738.82749942,-831.463359551,1,267.804904185,0
1795.08800437,-973.60435463,1,175.273757274,0
1210.18753309,-375.196745638,1,962.829373378,1
66.9919301357,222.624197194,0,270.42849899,0
1901.68897359,-531.416683198,1,440.251458031,0
2220.31316522,1510.89943308,2,1281.65681294,1
1056.84999481,952.30365426,2,57.7566327686,0
-143.102654769,374.777311557,0,450.525307378,0
-29.3174108349,32.4255032658,0,92.545116513,0
827.821866902,878.57284582,2,249.765619733,0
2042.48579881,-1032.01004748,1,97.6792567771,0
954.110213742,1053.67313682,2,98.5789206508,0
74.6619080063,32.0946347978,0,92.2872921303,0
1955.76324136,-1200.25385997,1,234.396284276,0
1813.44485607,-1211.46997897,1,291.001636041,0
1674.70427045,-1152.83874582,1,349.455194257,0
-222.073021806,360.589619963,0,472.973538375,0
678.18926411,781.389955681,2,428.136350014,0
1745.66496538,-1029.7278786,1,233.330232641,0
1562.64515187,-885.552576792,1,415.487017688,0
1503.46305641,-1234.29350792,1,538.211089321,0
1115.18157122,1003.75446823,2,73.8471538413,0
2131.72951253,-1078.69975788,1,196.778209406,0
1782.72530285,-1351.09579293,1,428.037061314,0
1159.27191666,1048.09741981,2,124.462883934,0
-45.5207570292,233.309601215,0,285.709193561,0
1930.22791005,-879.800458644,1,95.295638743,0
2175.44370694,-1043.39143627,1,219.234181737,0
1230.36563742,946.583579173,2,198.634471493,0
2316.72221103,299.793376802,1,1312.6581677,1
2135.15222259,-1380.87424654,1,446.17847076,0
107.415887915,-64.2038432719,0,87.0987260756,0
2127.1733983,-785.484639428,1,239.443042251,0
1846.65180554,-1061.88567958,1,156.213153442,0
1030.86931426,922.094588798,2,86.5260595983,0
1588.77447853,-805.02847763,1,414.128365215,0
1151.46416276,1041.02520371,2,114.867941653,0
1293.27541023,943.439035202,2,259.9575274,0
2254.4695644,-652.250686339,1,423.594949705,0
1167.04021131,682.501118287,2,348.858307932,0
1618.4201821,-1014.18345903,1,355.032864425,0
984.346591218,1077.26686419,2,89.7959678745,0
52.0984835766,27.1307067234,0,77.1169970856,0
-48.9878659379,-24.3819577495,0,74.3220633738,0
-8.53306137877,-193.288712441,0,152.369882846,0
862.87208027,641.900323213,2,407.307413191,0
1481.47593901,-732.95640047,1,541.582254452,0
1954.65368095,-1439.74985413,1,473.702163188,0
-56.3303367263,-80.1144224099,0,86.7926272792,0
-91.0153942654,38.4747339373,0,140.526918442,0
983.723712681,1214.76651515,2,214.703051279,0
636.699470654,822.218133758,2,445.343631933,0
-197.346624018,42.5235873196,0,236.460768824,0
1381.99015385,-961.585401294,1,588.238392598,0
839.946579203,697.487009171,2,370.142823962,0
51.5204922955,-195.966177435,0,154.539734126,0
835.856551614,1100.28434693,2,225.371875116,0
2216.66894397,-679.747564577,1,377.963379491,0
1291.43655809,839.927616685,2,301.2130743,0
1457.3993777,1115.33615112,2,429.577898229,0
900.166499912,-1123.27068651,1,1081.49484159,1
-59.4339077454,138.059557313,0,199.844511569,0
45.6534590237,-148.828827613,0,107.179132122,0
6.31182660432,-39.9671887753,0,16.8720205799,0
2144.69305328,-1104.25627476,1,222.430937316,0
1933.78116497,642.211832703,2,964.378425874,1
-64.2149486564,-90.2067229697,0,98.3289791418,0
847.664255161,576.147443143,2,473.31397804,0
899.938165626,1161.14372454,2,208.540062336,0
1158.8721423,594.039585698,2,430.262447941,0
-62.9218489979,-46.7743740979,0,85.6204891427,0
145.51088741,60.9404833215,0,161.665827517,0
-129.738540251,-49.0737357507,0,152.476476853,0
1956.22634544,-1152.21511863,1,186.437068711,0
49.7289488423,2.71614655235,0,54.1187618634,0
1744.96514298,-902.049073667,1,234.229947115,0
-49.7069424636,152.010014121,0,209.07829003,0
930.386195854,1167.35842445,2,194.269661477,0
9.7990876608,-86.8002364702,0,44.5508769282,0
11.7266439064,67.8310279306,0,112.508912437,0
-126.274498042,-586.272369647,0,562.212108682,0
125.252426319,48.6492693516,0,138.334519429,0
626.767013295,814.796062084,2,457.473999861,0
-36.7883198162,8.10474391038,0,79.1453797007,0
816.092916546,1000.87579921,2,225.473613142,0
1050.80274244,1212.31712275,2,204.560130302,0
20.9520912296,-44.9960370034,0,1.9064054375,0
-36.2919600535,50.8515413181,0,111.801512379,0
-110.185181207,-3.63690384938,0,138.882447865,0
83.5822618576,-95.6925095508,0,79.8048929737,0
94.0866719025,45.0826492663,0,114.296492624,0
940.928026206,-941.982566954,1,1029.5688937,1
1049.31440879,1246.20903585,2,238.367953738,0
1142.74326307,720.713329458,2,304.591741423,0
