Column1,Column2,assigned_cluster
-15.2932802946,69.0661839443,0
2180.22837547,-897.346978763,1
-71.4676272,229.388695329,0
1905.00197149,-1227.9186903,1
67.4260737041,-70.5886942169,0
2354.98975272,-1414.77874636,1
-183.989307049,8.87871289237,0
1239.39881284,1024.79048845,2
208.240530455,179.460416245,0
1325.77643784,1236.84144092,2
1948.07694105,-1299.06662579,1
-63.0975953371,49.4096777174,0
928.372993098,1603.49415847,2
25.4579430963,-170.659840202,0
2094.03949364,214.136267698,1
771.631228473,1368.65823208,2
1111.84090534,805.078569776,2
2308.10076823,-1261.0400521,1
1096.21878747,1222.95617625,2
-210.862849934,90.9359866523,0
-33.1517311421,98.8302897926,0
1104.970299,-659.414114627,1
126.409365762,403.026579115,0
465.239725292,812.143504579,2
2076.64377649,-1139.1390957,1
70.75930942,76.60644863,0
2235.0783545,338.539972195,1
2262.84445831,-809.904652856,1
-65.7091134394,0.614301694784,0
37.2584518027,-238.966149097,0
158.762648105,-111.629136478,0
-13.4848425284,-45.6270187397,0
711.792417155,886.14425826,2
5.86998725768,-204.366351785,0
1861.62371634,-844.03567158,1
1425.80302527,-1064.00750045,1
998.036899941,1223.52211174,2
740.983875405,-445.840138681,0
788.062790191,1003.90671869,2
1890.86917616,-737.208911752,1
34.7526691578,-55.4301638568,0
702.76634084,963.601582295,2
2616.43713479,932.905394696,2
2021.28550695,-954.159452492,1
644.846980282,-892.660232034,0
959.88869275,1017.24110932,2
1917.08106855,-1119.78247494,1
2125.16638067,-1194.41970355,1
-112.335554645,-79.6535065079,0
2098.73968709,-985.587866094,1
716.4485766,951.876254245,2
774.345643655,1328.11544333,2
2139.5631083,-861.271678785,1
795.401358163,1095.57805308,2
1003.03501069,949.239535656,2
-50.9223552259,-64.3278211249,0
2201.3030363,-1032.78641538,1
1708.33379391,-1030.87866685,1
2432.71127895,-955.274127508,1
2182.8305063,-1132.98509871,1
1199.24858781,417.530930172,2
1375.82116766,893.43916697,2
754.479408426,1049.45642435,2
1815.67903744,-955.256003935,1
2037.86986973,-1103.04743272,1
1032.13967518,1814.84066872,2
1639.28495462,-1448.35971812,1
76.7558661713,181.804650063,0
1073.67404558,1062.94315415,2
1837.70791741,-934.269054416,1
1241.45172696,1078.1828937,2
-149.824445112,65.117959936,0
2017.69315379,-829.591829584,1
-203.011772799,-151.002465454,0
-16.3173942858,35.5675372844,0
1831.0244449,-1418.54614087,1
1008.96291766,711.705641679,2
954.541790375,937.06955581,2
1883.77042177,-1093.01908257,1
1048.0019463,1055.85811539,2
890.377731522,1135.55020347,2
788.00343398,1002.85251226,2
-40.4749236582,98.6236527984,0
-15.5342682948,-3.34399646804,0
-76.2344431685,-10.4199078948,0
24.5386005127,-33.8240061561,0
107.095630733,67.5030037069,0
1298.09555581,584.000495865,2
1818.89555079,-1085.76317511,1
1317.43245115,1152.74033262,2
1497.04640122,1012.00357872,2
1592.02586235,-1241.19099166,1
1129.14221329,863.093677991,2
1083.5229884,1045.71579357,2
915.81791844,1037.42382246,2
-85.5959636155,-75.3046217417,0
1099.95725512,771.297405246,2
1183.31316689,1264.95771623,2
675.806106851,1264.81071777,2
1283.63929512,688.701978972,2
1294.63692335,1450.91629153,2
188.347296236,-110.255065644,0
916.378561238,863.036742121,2
2032.24574242,-896.14301294,1
54.1560121559,109.372169536,0
1917.15866592,-1059.59274301,1
1909.37356177,-1263.57703654,1
1667.03185836,-1181.31734261,1
1808.01360903,-620.666748191,1
-109.487456556,-59.3614846092,0
1089.79998896,780.40935846,2
1591.1106722,1146.73731974,2
-8.53571893484,141.155387629,0
112.620461413,-27.4806604518,0
1194.33314486,974.401065915,2
886.18253954,643.732535106,2
1659.90116148,795.816089863,2
1145.12759736,971.887121731,2
89.7056715325,-102.587869929,0
613.711866156,153.286520989,0
111.107914566,803.169641627,0
2018.92874473,-1137.27169714,1
2128.28322866,-749.399800133,1
216.005580861,32.6218813782,0
2140.80463844,-821.557620557,1
2362.85199652,-1294.93892806,1
1888.52105215,-1046.15279683,1
552.488611782,663.91518281,2
-51.1843971178,-257.390944008,0
44.5452328387,128.599329345,0
265.353962555,1408.97640333,2
1805.67948837,-1152.79255791,1
-70.349432812,-153.525045849,0
1087.87782387,927.464980115,2
912.247344641,769.327765314,2
570.659842051,1338.48792608,2
2173.9225333,1059.27792651,2
1001.65921338,626.452418008,2
1841.66611559,-820.166699949,1
-124.458815382,-130.811388801,0
1590.65438826,790.253566782,2
-27.884374971,51.9670012283,0
1867.79055921,-1066.44220078,1
944.974586399,880.258970287,2
989.87718636,1010.37120976,2
1032.42070955,1121.25839818,2
886.241380356,925.009340318,2
1691.92814505,-852.517472101,1
769.637986664,1199.0658685,2
982.849129255,745.824952574,2
178.516067392,186.857136393,0
2003.01868888,-727.623012548,1
879.447967274,1060.03095651,2
2098.972965,-872.338910712,1
-152.413211311,139.931131724,0
-76.193624661,923.639149468,0
1837.67419772,189.202845786,2
2539.05827098,-737.111012358,1
1072.46626879,1161.46140475,2
1048.67964974,722.573954341,2
2170.32938478,-956.302525091,1
2135.61157206,-1002.38755024,1
943.624297395,1189.7971373,2
5.09410601364,27.6613655866,0
5.93779215816,148.928546453,0
1182.17051763,1148.3290075,2
2542.8968307,1834.81319106,2
745.538802773,943.734709905,2
796.862559546,1083.50233652,2
1066.93899438,1350.06095247,2
2210.50263109,-1318.35430301,1
1961.61401163,-767.462418067,1
1273.15033583,868.789566978,2
254.623780987,90.2532791721,0
1012.57490223,652.229125541,2
1148.17117367,716.735018404,2
2.03355236044,-106.327125831,0
2217.34966602,-1117.50077057,1
189.977736644,95.244576309,0
1468.2540582,-1058.5885398,1
2137.39308479,-884.557412119,1
1503.06994952,883.644670371,2
47.0097516597,-38.0023867365,0
1773.63449809,-945.123046624,1
974.413791983,1023.27725759,2
2043.31526687,-1082.1969411,1
2268.68455478,255.910712905,1
2036.67601673,-1124.11615334,1
-111.516416577,117.818201528,0
1829.35525983,-863.261726585,1
196.078842676,122.084133706,0
2069.47066912,-990.088526932,1
1924.47566815,-1001.36123605,1
1142.43952878,1058.28035649,2
1923.91173876,-1165.81462589,1
-59.6647920499,79.6098765026,0
-33.8217206341,123.215088789,0
28.0109730436,78.9809983803,0
1952.20380962,-929.24332575,1
768.845137603,728.387713126,2
1769.39661441,-998.787274789,1
2120.7575424,-893.533747477,1
2444.80039325,-287.688591297,1
1127.4823534,1128.78686521,2
1001.67016322,1165.22913905,2
175.865000501,-77.0610395929,0
37.5609629678,78.9172422254,0
-59.704661111,-142.709454404,0
673.69284957,990.639298757,2
783.219194485,1249.79512266,2
974.857188086,807.764838452,2
42.4220851485,4.28159756756,0
1383.79639387,1085.84898643,2
8.44443844607,-158.446656504,0
-154.397968053,69.6802563983,0
32.6228346223,31.4652153937,0
953.589052777,940.817444896,2
1810.88605309,-1262.37923915,1
26.0307076115,1746.54670304,2
-115.13403768,60.2246133925,0
-184.060458156,-31.0271740531,0
-248.341416791,34.5420818045,0
1958.82086177,-973.699425843,1
1782.59604152,-816.561583457,1
923.542641353,756.377252766,2
2022.35357852,-1044.85283016,1
-3.67916838596,-34.9480559177,0
43.8664934628,-66.9958608369,0
1125.90120547,1158.30586958,2
64.0722008713,-70.541015526,0
-2.0691637086,157.546595329,0
-37.5561089979,-6.64298768223,0
119.009131794,979.104453214,2
-38.5659739459,-2.26964384632,0
885.530164221,962.888590929,2
408.232242485,1169.18279655,2
1938.94696056,-792.704941381,1
-31.5798307087,-7.92428691932,0
-66.057797649,-167.282071678,0
937.43825648,1072.59428527,2
-55.2156473664,13.7210354198,0
-117.686605211,-194.567684207,0
-42.8554371528,121.867601309,0
2235.54214137,-1134.69667244,1
1874.56003362,-666.088682453,1
60.1243261246,50.5396642379,0
2058.81017408,-1007.33126804,1
164.922101628,-128.860589493,0
1891.79478369,-981.830714121,1
957.508732157,970.980239523,2
1197.66639182,1144.91577133,2
-128.761282406,-104.833628822,0
990.043289351,961.244634159,2
-63.1932827275,-145.75597383,0
2323.09719924,820.413130375,2
28.5745247025,-19.3146981474,0
1653.91042551,-1123.62642535,1
2479.3525982,-1179.67211471,1
2447.26259203,-990.782560283,1
145.9255011,1176.06956249,2
1036.89180289,1061.06676463,2
-26.767852393,36.2013556939,0
2207.81065817,-1066.04979563,1
131.459986429,-14.732066023,0
2004.17069098,-990.665165768,1
924.277642752,1016.21339195,2
1979.57257637,-817.443316699,1
-131.020081556,-53.0204176685,0
1913.69732507,-1224.04516609,1
2312.75333069,-740.250305378,1
1104.63091815,1157.94374924,2
1032.40614911,913.372519181,2
870.801172175,1048.28114662,2
2130.51618813,1038.75033117,2
-63.3102683884,-153.107257104,0
1170.48770154,710.986408877,2
-25.7291644473,-138.086348775,0
0.0136267400951,-151.630624892,0
1242.3658248,1233.91439558,2
2077.41260537,-1028.83145983,1
1937.37241205,-959.223741704,1
304.526539731,96.4105194858,0
950.666083407,892.264092374,2
1979.61109758,-1450.91435165,1
1202.84574601,858.721568336,2
1479.09447546,-1234.68861334,1
1231.41849112,918.024677367,2
1985.56824068,-1157.2753239,1
924.790616214,908.015874704,2
1925.62281522,-1045.33970926,1
-90.4498662953,-83.9319913029,0
88.8002189309,3.13752287675,0
1193.83616373,1164.00302987,2
2252.28385654,-787.543877526,1
1673.92401597,-1180.46321729,1
1983.09363663,-888.08409846,1
59.9777874509,-64.3762636755,0
2080.96763804,-1212.69233948,1
1850.13010321,-1237.96778925,1
19.2615309866,692.341787124,0
2140.86886492,-1025.55463543,1
2098.13503995,-1142.90718349,1
962.877440803,993.515298858,2
-105.575640708,51.3570273916,0
97.1391852077,20.4044653152,0
914.913526681,1393.09477006,2
1978.75300722,-789.090870861,1
1367.82701907,1255.67051308,2
811.630233219,1029.68395832,2
1781.57484228,-779.617846484,1
1378.94760106,713.319242056,2
-55.9915564747,-96.6511973677,0
-31.3584275417,-82.4152180632,0
1055.67434696,684.571397682,2
798.066261174,939.475829991,2
1797.82915909,-382.497010707,1
692.465962244,1100.09155181,2
2156.49325816,-1117.35700961,1
-131.992425021,-223.199784356,0
1031.16020832,845.272490981,2
2002.28761507,-879.614684835,1
1049.71630635,744.723184928,2
1102.73637784,1350.48967865,2
-182.749249801,38.6667371919,0
2104.91598956,-1109.92303858,1
-21.4887246622,-45.9361929728,0
1883.79264382,-914.792368307,1
1072.7352941,992.562263311,2
1430.65484296,-1001.74833615,1
1004.39886412,1208.51592095,2
68.4531673223,-57.7742922346,0
984.163203765,659.097471621,2
981.946897617,828.934278315,2
1396.72861214,804.312683371,2
2172.45761469,-1029.65343062,1
1073.49836271,938.095675894,2
-106.500671034,84.3238798247,0
875.351912084,956.270365234,2
-293.963695065,957.327730347,0
1830.32177069,-721.238275795,1
-248.732445167,-95.9368751519,0
1857.59326027,-1167.07414188,1
2143.39705121,-1197.11953118,1
1049.32144252,813.403349225,2
24.7688042139,-68.7502274927,0
1730.44082525,-1044.38544526,1
1932.07396305,-1074.30038395,1
1317.39315492,838.910132489,2
1053.56665509,834.151151665,2
18.6941870085,57.538873486,0
829.939940014,398.444188345,2
1563.37791397,1016.43715467,2
2197.56325445,-956.889084577,1
1287.64117567,1390.56894437,2
843.115751746,-1446.46872728,1
112.500491383,131.946536274,0
-3.50464210214,106.391599014,0
105.553068431,133.923401769,0
3.65421508292,-11.1474226086,0
2240.97620916,-1024.89761933,1
1150.90502671,1063.30093262,2
1959.48592451,-831.993482284,1
1495.69640408,869.265615921,2
-114.296816968,-111.859802633,0
1921.37027313,-973.314697427,1
640.448368712,1200.35804937,2
13.5903985985,7.58760411871,0
-38.8284266966,118.574291901,0
1935.89919614,-1279.36907282,1
1896.10149787,-974.00164146,1
1529.74411812,-87.4660443487,1
1896.7213674,-1290.46536048,1
128.100441878,-90.3076133726,0
1733.93872182,-839.302335137,1
-8.92775267082,-48.6158184057,0
312.774555741,-99.9070969244,0
60.6576415424,175.44223224,0
1042.06580784,991.393710432,2
916.944469293,814.846826083,2
473.003010398,285.583035029,0
1235.33881772,729.693655689,2
1851.43773465,-1020.84755878,1
981.109228591,735.836121634,2
1717.56125714,-926.467546489,1
13.2332625812,92.6566258403,0
746.772311652,-1269.57229123,1
201.649588633,-174.430445956,0
1949.76099306,-852.781674125,1
126.104622666,-58.5180984325,0
590.048900374,885.314565353,2
70.3822832366,14.1116843302,0
-191.15242022,942.126937106,0
1230.02232372,1311.00266976,2
2643.09636471,-1002.98682726,1
1593.88888263,-437.22318398,1
1676.64942138,-781.678352915,1
-75.9331493067,-229.426512694,0
1931.70784116,-819.061293621,1
-45.634315641,-939.030273252,0
2034.864901,-1087.28548129,1
124.715372106,-17.4818732107,0
957.971047863,1171.02756902,2
2131.38050466,-816.459916442,1
1135.12594898,652.565458063,2
792.763493894,957.56585045,2
2099.0212025,-1235.71412596,1
1479.87606618,938.463298624,2
-50.9415854578,-18.1711606969,0
1650.11850363,-893.074334598,1
1916.93741146,-1194.86838254,1
158.929675681,11.0261079503,0
2131.6778483,-1144.2797418,1
897.307487439,1662.91508045,2
29.2227416529,-3.94801408601,0
1115.67475973,-1550.95984384,1
14.4347412864,68.6260810287,0
1704.95001488,-1143.8799026,1
102.695979964,115.368596115,0
19.377720321,62.218538196,0
938.704746188,800.272062113,2
225.017078519,-38.4318601738,0
818.102424967,1495.46696879,2
2159.4185221,-1036.02216859,1
47.0051786037,35.9550571296,0
2196.22046457,-928.413412919,1
22.146849148,107.27238328,0
1121.91708713,1110.73007521,2
1202.53426611,1062.74842765,2
783.540118965,495.275478678,2
1954.3276158,-1130.79284688,1
213.177167927,102.376330036,0
1782.54697898,-888.703149492,1
2065.42581812,-1398.20382056,1
834.176333741,1107.60382726,2
-163.077070949,-69.8383005885,0
1917.15993572,-1065.01264225,1
882.275790106,689.71642824,2
-182.105514375,97.8254607081,0
1054.40180424,844.69501636,2
95.2278017286,65.599401015,0
408.432888357,-181.470217981,0
35.0788161425,-259.963306729,0
42.0919350556,20.9580808167,0
1868.37833799,-1152.0833002,1
-153.39649148,55.001474804,0
25.3607322791,23.7662833463,0
2348.5934729,-790.255850152,1
-66.2973724763,-326.90174845,0
1964.90350475,-1521.13007337,1
1858.71817613,-798.70071988,1
26.6305831313,55.2363492372,0
2301.20567759,-938.01036642,1
1274.67686659,818.82497271,2
2219.48792461,-1070.05937102,1
1974.28711647,671.044515638,2
1097.77184615,1029.3951629,2
1008.26159303,1420.55414397,2
1336.36025439,968.626204429,2
80.7238733055,-82.7575981163,0
1038.18755051,1330.45720442,2
1802.80956013,-747.157429699,1
-134.672092152,89.4822907946,0
956.544071078,884.207189891,2
-49.6688011282,106.808569053,0
-256.79151332,-58.8982073493,0
1820.93027861,-1264.42230338,1
2498.90635312,-828.84314215,1
631.608371517,470.766798601,2
2528.13650627,962.823262632,2
-45.966981097,5.46338500088,0
1725.59365802,-940.013240282,1
1163.78414592,971.991989066,2
110.612930507,-127.277705566,0
1002.05782139,1615.80008351,2
914.012596971,1153.44480989,2
-236.870005083,219.747937324,0
2262.42489567,1734.05136889,2
786.248310993,926.042083065,2
-137.034825304,-98.7602155805,0
1156.12236188,744.560263965,2
1939.25544716,-690.250131065,1
1885.05475457,-994.743357946,1
1068.84434569,1454.83374013,2
2333.81399097,-1097.61620948,1
-8.44422390235,11.0901249842,0
2255.90606433,-890.090811474,1
-79.2522942941,171.299513795,0
1901.48122422,-823.635737805,1
812.73933563,819.137989247,2
-101.530770957,-16.0565817543,0
2012.61490413,-1018.23711619,1
67.4352007513,-45.9886610265,0
678.12165771,1014.52963969,2
916.936066586,972.637394286,2
39.9663644001,-16.3422378925,0
-103.193069632,66.2628048542,0
156.600752306,-90.2820665547,0
2195.20178507,-762.431296952,1
1032.92347672,1108.05834258,2
21.5504362098,24.3154190984,0
1808.69313255,-1016.85820503,1
1916.88020332,-931.026527101,1
-89.0301331409,-7.70812553223,0
50.0021422187,-90.8956329688,0
765.98702899,963.63826507,2
1204.96158264,1024.20756707,2
1030.16343117,908.461320289,2
2140.47367128,-1324.25300843,1
1100.63981787,959.532166248,2
2295.49908927,-880.835849295,1
866.704610404,868.077945563,2
-5.24163528003,99.8682246808,0
955.342665225,1116.21052301,2
2075.15990954,-975.105550804,1
864.39369768,736.911323064,2
1356.01917393,1064.36453613,2
2088.7388436,-977.073177673,1
1625.347217,-967.239145179,1
1058.15163133,998.316663296,2
51.135791591,-539.724390146,0
142.149134459,65.1855480187,0
14.1265599403,169.136416447,0
1764.2883082,-1343.24902818,1
1876.09937879,-1426.39407322,1
-120.696896961,-82.0940660291,0
2162.76990622,-879.558362734,1
42.7415860891,-94.9198410704,0
-40.0018996441,-135.487323583,0
2026.12906914,-1266.10558767,1
1340.0364322,1360.72023678,2
145.381717316,-152.585149,0
-83.311061973,-9.41302996889,0
74.1874554032,36.3465184237,0
622.693557586,-1589.76197607,1
-127.248928988,45.1259764187,0
63.7126072895,136.191901071,0
-15.5824676153,-49.607614698,0
500.325058075,1024.70900464,2
1084.10992457,886.412531946,2
1402.90119593,981.785526193,2
11.0249310634,-86.3377240804,0
1910.83354898,-1591.87917914,1
1094.30696736,1009.62837839,2
1703.89747258,-1013.67543534,1
839.556167233,918.629629826,2
1064.60302386,1024.48009163,2
2058.17758676,-1216.70712155,1
2500.96041381,485.998950129,1
66.5249550102,889.03263855,0
2137.63189757,-806.084144746,1
-195.183281702,114.082488073,0
885.914035111,1036.83298902,2
1894.49062976,-872.480789475,1
2100.10134461,-815.211665588,1
55.1195866732,10.2731526958,0
82.6746866112,-59.6932929387,0
1922.52884712,-835.365452318,1
2221.43452313,-1109.40196248,1
-74.7644204979,-182.765427178,0
958.513216597,907.314269834,2
109.871510111,-49.9250737643,0
-134.519376377,15.2711057967,0
1201.81795857,1093.15513619,2
38.889914728,7.60656957005,0
137.052215955,73.6753584794,0
890.957268849,940.609599005,2
1720.33092781,-723.172642825,1
143.865257335,21.2561994379,0
-49.6116422181,184.4478192,0
696.067171602,87.1477266337,0
965.144177771,994.15527032,2
-2.50992930576,-104.057220314,0
-97.8237800413,-163.619598098,0
1829.84654335,-1167.06213279,1
-164.84313149,-120.747068121,0
24.9120402725,-60.7084560434,0
1984.197448,-1006.99677316,1
126.464615161,63.229868591,0
872.017607357,1115.9028597,2
1780.95368846,-807.419868298,1
-235.268157164,-1459.46004326,0
1765.77422622,-1152.65492489,1
1979.36394951,-1269.61371051,1
1881.73354472,-1249.60617852,1
926.636380856,818.79539428,2
8.28665106907,63.77829787,0
-88.5642761814,-48.3989464967,0
41.5249228023,-31.6935899515,0
1943.54405452,-1027.76308433,1
2186.96679256,0.185168645548,1
1448.64478763,919.842096881,2
1020.20018214,1069.54565883,2
-2.68079504503,233.140162475,0
1643.92233319,-1197.78284901,1
2405.12810533,-949.910711539,1
670.280155626,1083.905689,2
1980.13299788,-999.244016777,1
1548.17165335,972.960419155,2
240.355572237,600.465827749,0
2072.20844288,-1216.02668559,1
767.611015575,1016.18576907,2
1073.52804461,900.002738491,2
2141.54384835,-830.115831949,1
66.1465776379,35.2056033113,0
21.7652050682,39.4587815545,0
975.803227695,897.217096897,2
2126.94594397,-221.954966084,1
962.238105976,1460.35614334,2
1588.00420545,212.801738508,2
941.102390822,892.601153629,2
1291.25207984,1096.98480028,2
1239.65732317,1019.62477826,2
2113.93666015,-824.777749904,1
1141.68261906,973.645820319,2
689.164554507,724.22508108,2
78.6026661605,-48.9029284936,0
924.63628896,906.184053675,2
45.5343773622,48.7362425483,0
65.2161245706,235.552402209,0
-181.458892718,-22.7408320529,0
-31.7957921349,98.8703170865,0
892.96726564,1500.65879303,2
-146.686488939,-33.7741042908,0
840.365786136,917.975838484,2
997.82712564,-1180.56668087,1
111.944453532,69.5767743305,0
50.841463907,-2.59935327615,0
1683.93049767,-1196.2588249,1
-71.934242099,-55.9639278613,0
2351.38920497,-966.196299393,1
704.455547359,973.383915006,2
563.016818997,1202.84638597,2
1953.33784148,-866.210917318,1
-195.502171482,-121.222429614,0
1001.63047751,1049.30280146,2
-171.464003794,-544.094450871,0
2093.63821175,-973.40694065,1
-32.4495119165,-2.59269180201,0
-74.7891760206,-60.8476938362,0
1.89335215277,-2.66961067017,0
571.648265442,1586.26679974,2
1005.2472673,1136.62498236,2
26.637599181,43.8276533782,0
1856.68589679,300.350057674,2
2163.17519203,-1073.39190188,1
-246.467273171,1084.22726064,0
2372.26173386,-779.478254447,1
963.837726403,941.539017721,2
231.627567814,-164.157205635,0
1153.52306208,1039.19563337,2
104.326059903,43.1921808321,0
22.6296691844,-32.8744604256,0
23.8446599881,-66.9245465314,0
31.1837090144,160.446174514,0
937.720584557,878.091656975,2
646.904296986,1205.32210789,2
990.303438501,1251.06666746,2
1763.99394281,-1093.13598711,1
44.9432321004,116.600937501,0
-98.5308887527,298.564900397,0
1202.50913359,685.602567854,2
1060.46735143,676.981088943,2
-77.8303677993,-190.458736394,0
10.3726371759,164.574750064,0
1178.88488439,1176.25054391,2
2060.90448968,-809.202443051,1
1827.59895043,-699.126901629,1
856.030144223,980.500514261,2
113.526052972,38.0228638018,0
1082.27795787,1212.38206948,2
-42.7032249982,-24.7296737256,0
1599.679533,-1284.11956097,1
1880.42164027,-1077.90994882,1
1916.31346448,-926.307374335,1
1219.83122165,1439.47219994,2
-27.8346107284,36.300786837,0
1970.67611484,-1027.15350818,1
1985.30800905,-702.913278898,1
2300.47587606,-687.849048707,1
1584.33991331,-763.134270502,1
-140.620699648,-622.048237003,0
-26.4097689167,-3.8109161273,0
1821.2375488,-873.248211407,1
1597.15648592,-695.600578192,1
1177.92100475,1194.00945326,2
1875.08504821,-1284.80231885,1
954.537838389,960.596035554,2
523.026583402,1088.22073117,2
2302.85226141,-1097.72990285,1
168.077456217,-84.6087064015,0
1919.19289969,-1021.13610453,1
553.681415955,-237.811474223,0
732.098076151,1319.20037691,2
837.160990662,634.921834343,2
-2.57581990063,-37.8224199118,0
943.811745585,-1357.97536574,1
756.642082376,-311.963548007,0
786.550223714,927.979542861,2
2234.95647491,400.944739969,2
1090.78524435,907.259335742,2
1712.32910821,-788.206113572,1
1865.30836502,-1123.36390939,1
2208.81513769,-1082.5520383,1
119.596270194,-76.2248235264,0
1133.55966931,826.633625959,2
55.4719461307,13.1479722191,0
1174.50817674,867.836317263,2
1001.65144987,888.349000843,2
1337.67255573,1218.4662229,2
1831.58554635,-786.430270009,1
2191.1687969,-1616.57292766,1
2022.81152127,-863.265371389,1
2176.39969637,-263.673501862,1
2322.60551532,-986.685487154,1
-107.226261156,-116.820155667,0
1744.50030447,355.923021403,2
1549.2569867,-1066.34304425,1
1235.22104448,918.141616189,2
-53.6001624713,59.9440370606,0
-115.822354823,64.1422233404,0
1851.78808692,-1236.88430976,1
1626.40294359,1451.23480788,2
1219.2071984,1314.93993088,2
725.147548484,1884.27352182,2
2196.00252271,-1199.85946835,1
1921.30388735,-837.029959072,1
-89.9278195754,46.573337814,0
82.6810270928,-157.365871518,0
54.0178449343,92.735244578,0
-46.3196218354,-55.0198449943,0
955.402925745,1135.71515274,2
2121.86547224,-1341.86225607,1
1750.46057995,-1057.77562446,1
2.03890039777,69.5583282453,0
2053.884326,-936.795513946,1
975.178542883,941.868471359,2
221.351534792,-1426.90749355,0
-125.454340254,-171.820774353,0
836.700820209,724.089988041,2
1707.76362926,-852.384952814,1
-153.440397893,50.7162152796,0
-126.642265409,-111.972527822,0
2021.21924441,-953.834967473,1
-47.5739745499,14.0527276936,0
2353.98339142,949.091855174,2
-9.31104557833,-189.153515176,0
1051.72654764,816.631917328,2
-80.5246899227,-138.604520839,0
1990.24194499,-1048.83793598,1
20.2709117207,-11.2395327496,0
-9.1790976406,-49.7873216997,0
37.1635791586,-70.3809261461,0
905.148098964,1137.65571495,2
2101.34398731,-1017.41832358,1
782.424395556,1047.43916271,2
2512.61382999,1357.34751559,2
1024.71991084,655.539040827,2
-204.471013042,-41.3395680536,0
1970.30917681,-927.869089292,1
1856.72799028,-801.011155225,1
995.686408321,835.014441216,2
1044.49887546,1223.19744905,2
2047.21792996,-804.117383329,1
1200.14963174,1108.2022397,2
1206.26193438,535.538628101,2
1564.80098088,-1269.24524693,1
1354.99567473,908.280610123,2
-30.4514530975,106.314343766,0
1845.81017735,-1155.35119155,1
1042.98095159,736.997177243,2
1981.79081064,-995.863481587,1
1884.60845136,-648.818033979,1
1429.32792375,899.898546685,2
4.99808075209,-276.076761371,0
1867.01319159,-974.446376661,1
2251.84461063,-1070.67823318,1
-82.7269702369,-39.642530108,0
138.371352883,-26.0627166415,0
2152.67106373,-739.464863332,1
1804.93085166,-1107.47212483,1
945.281013572,1197.23044896,2
726.693335089,1024.30302687,2
53.5809921959,72.8904508603,0
41.5776287627,-44.9025755666,0
1840.11007209,-1087.32082905,1
991.676615905,1268.79487936,2
-126.513958116,139.409105247,0
931.520880046,932.337220859,2
1107.91582674,1324.12249345,2
732.602894262,916.246146609,2
2378.62179795,-770.473386736,1
1336.65566597,-1326.41231639,1
74.2603732827,18.2188116365,0
825.752896112,857.894841402,2
1038.89576598,1083.23712137,2
2011.05549468,-882.849565991,1
726.790887228,824.530533179,2
1183.24317115,1295.36463567,2
628.37560851,1105.22217903,2
56.8564823882,16.4385715944,0
922.678212473,1117.72672646,2
-88.9530300006,-133.614791578,0
1036.00542152,960.860141089,2
1208.22957601,982.362376924,2
2171.65141878,-1307.92680672,1
2038.1880307,-941.140155878,1
-0.892602709367,-5.4559393937,0
-235.567281848,676.247537705,0
77.0618178615,325.571431563,0
2219.22561999,-1155.40860273,1
1823.05914178,-953.506839418,1
1992.07185055,-940.886342733,1
-22.6019114246,-136.864744237,0
-54.3985554135,-38.5649141526,0
874.130201685,798.310325598,2
1975.92314773,-1375.59287579,1
1990.07652281,-852.851742888,1
-169.22863294,-42.5043245234,0
419.596414764,-972.671727237,0
392.894516587,-931.022640459,0
-101.265742973,-1576.92183054,0
1208.65262534,1035.19623404,2
628.04644742,918.519846171,2
1.35829237809,131.92193419,0
2020.87046285,-920.206473174,1
1751.2089974,-605.904165582,1
-168.95901635,-129.193659031,0
-129.910540909,-1528.14481516,0
1110.11328983,898.563615467,2
921.158330128,1304.70333401,2
788.719903328,1215.87364493,2
-294.645548484,894.833600203,0
64.290526819,-131.668616993,0
878.936114549,861.646721651,2
731.038350346,951.978095911,2
114.904435586,-267.868581432,0
194.266783421,-53.9596839017,0
2013.07266621,-543.931965013,1
1081.63219631,1111.59549512,2
215.191112339,-126.90449638,0
17.5709067999,1.40225653985,0
1522.91740607,-48.1850971867,1
1077.56172175,1057.85499411,2
59.6470228175,139.110123342,0
1908.24523517,-933.70986351,1
1974.40513327,1568.36391717,2
2195.46764577,-987.699287718,1
2062.03332676,-1009.06302916,1
1178.40434324,-1087.46398477,1
1061.2724576,1028.78982565,2
1836.391979,-1038.89953328,1
-243.484984462,-687.474672894,0
1232.1457455,829.847985359,2
-128.915504193,7.67721019733,0
713.850942458,703.596626051,2
757.577447028,878.272503738,2
1906.77705272,-1333.35291289,1
1948.71159106,-1056.47161888,1
2409.55323841,-911.127822198,1
733.138893946,1175.0629054,2
1036.94394551,1159.76433013,2
1795.53501502,-967.607208419,1
-87.7945737285,107.485437776,0
1013.59898939,1018.70394624,2
750.475842731,1185.17415245,2
786.801601778,800.835700655,2
1199.70948546,1000.90870752,2
2060.14456306,-1210.15160151,1
1111.14317262,934.538130466,2
1590.20696505,-917.588816833,1
1285.35455327,897.129428262,2
-158.101869481,80.2504810575,0
67.3833599044,73.6642404172,0
562.016462954,1539.55533973,2
1917.72198489,-847.424347811,1
-44.830124507,52.1990462789,0
2313.26257254,1868.92269769,2
922.026352886,937.178347849,2
1922.33310995,-1071.10443778,1
1126.91590977,833.096829609,2
1287.10665213,1081.88854255,2
2050.76409598,-1250.14784677,1
1860.05533351,-1307.20855548,1
